leg_id,season,week,game_type,gameday,game_id,league,team,opponent,side,archived_reference_line,source_spread_line,teased_line,game_total,geometry_class,track,shape,secondary_reason,key_numbers_crossed,p_raw,bump,p_est,total_ok,final_margin,home_score,away_score,outcome,won,cover_margin,total_bucket,p_est_bucket,line_provenance
2024_01_ARI_BUF-ARI,2024,1,REG,2024-09-08,2024_01_ARI_BUF,NFL,ARI,BUF,away,6.5,6.5,12.5,46.0,SECONDARY,PAPER,6.5,other_half_point_shape,1,0.6681398851771989,0.04,0.708139885177199,True,-6,34,28,WIN,1.0,6.5,45.5-47,70-71.9%,archived_reference_line
2024_01_ARI_BUF-BUF,2024,1,REG,2024-09-08,2024_01_ARI_BUF,NFL,BUF,ARI,home,-6.5,6.5,-0.5,46.0,SECONDARY,PAPER,-6.5,other_half_point_shape,1,0.6681398851771989,0.04,0.708139885177199,True,6,34,28,WIN,1.0,5.5,45.5-47,70-71.9%,archived_reference_line
2024_01_BAL_KC-BAL,2024,1,REG,2024-09-05,2024_01_BAL_KC,NFL,BAL,KC,away,3.0,3.0,9.0,46.0,SECONDARY,PAPER,3.0,whole_number_line,2,0.6681398851771989,0.07,0.738139885177199,True,-7,27,20,WIN,1.0,2.0,45.5-47,72-73.9%,archived_reference_line
2024_01_BAL_KC-KC,2024,1,REG,2024-09-05,2024_01_BAL_KC,NFL,KC,BAL,home,-3.0,3.0,3.0,46.0,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6681398851771989,0.04,0.708139885177199,True,7,27,20,WIN,1.0,10.0,45.5-47,70-71.9%,archived_reference_line
2024_01_CAR_NO-CAR,2024,1,REG,2024-09-08,2024_01_CAR_NO,NFL,CAR,NO,away,3.5,3.5,9.5,41.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,-37,47,10,LOSS,0.0,-27.5,40.5-43,72-73.9%,archived_reference_line
2024_01_CAR_NO-NO,2024,1,REG,2024-09-08,2024_01_CAR_NO,NFL,NO,CAR,home,-3.5,3.5,2.5,41.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,37,47,10,WIN,1.0,39.5,40.5-43,72-73.9%,archived_reference_line
2024_01_DAL_CLE-DAL,2024,1,REG,2024-09-08,2024_01_DAL_CLE,NFL,DAL,CLE,away,2.5,2.5,8.5,42.0,PRIMARY,LIVE,+2.5,,2,0.6830306580593271,0.07,0.7530306580593271,True,16,17,33,WIN,1.0,24.5,40.5-43,>=74%,archived_reference_line
2024_01_DAL_CLE-CLE,2024,1,REG,2024-09-08,2024_01_DAL_CLE,NFL,CLE,DAL,home,-2.5,2.5,3.5,42.0,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6830306580593271,0.04,0.7230306580593271,True,-16,17,33,LOSS,0.0,-12.5,40.5-43,72-73.9%,archived_reference_line
2024_01_DEN_SEA-DEN,2024,1,REG,2024-09-08,2024_01_DEN_SEA,NFL,DEN,SEA,away,6.5,6.5,12.5,42.0,SECONDARY,PAPER,6.5,other_half_point_shape,1,0.6830306580593271,0.04,0.7230306580593271,True,-6,26,20,WIN,1.0,6.5,40.5-43,72-73.9%,archived_reference_line
2024_01_DEN_SEA-SEA,2024,1,REG,2024-09-08,2024_01_DEN_SEA,NFL,SEA,DEN,home,-6.5,6.5,-0.5,42.0,SECONDARY,PAPER,-6.5,other_half_point_shape,1,0.6830306580593271,0.04,0.7230306580593271,True,6,26,20,WIN,1.0,5.5,40.5-43,72-73.9%,archived_reference_line
2024_01_GB_PHI-GB,2024,1,REG,2024-09-06,2024_01_GB_PHI,NFL,GB,PHI,away,2.0,2.0,8.0,49.5,SECONDARY,PAPER,2.0,whole_number_line,2,0.6569084959850626,0.07,0.7269084959850627,False,-5,34,29,WIN,1.0,3.0,out-of-range,72-73.9%,archived_reference_line
2024_01_GB_PHI-PHI,2024,1,REG,2024-09-06,2024_01_GB_PHI,NFL,PHI,GB,home,-2.0,2.0,4.0,49.5,SECONDARY,PAPER,-2.0,whole_number_line,1,0.6569084959850626,0.04,0.6969084959850627,False,5,34,29,WIN,1.0,9.0,out-of-range,<70%,archived_reference_line
2024_01_HOU_IND-HOU,2024,1,REG,2024-09-08,2024_01_HOU_IND,NFL,HOU,IND,away,-3.0,-3.0,3.0,49.0,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6584230922771453,0.04,0.6984230922771454,False,2,27,29,WIN,1.0,5.0,out-of-range,<70%,archived_reference_line
2024_01_HOU_IND-IND,2024,1,REG,2024-09-08,2024_01_HOU_IND,NFL,IND,HOU,home,3.0,-3.0,9.0,49.0,SECONDARY,PAPER,3.0,whole_number_line,2,0.6584230922771453,0.07,0.7284230922771453,False,-2,27,29,WIN,1.0,7.0,out-of-range,72-73.9%,archived_reference_line
2024_01_JAX_MIA-JAX,2024,1,REG,2024-09-08,2024_01_JAX_MIA,NFL,JAX,MIA,away,3.5,3.5,9.5,49.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,-3,20,17,WIN,1.0,6.5,out-of-range,<70%,archived_reference_line
2024_01_JAX_MIA-MIA,2024,1,REG,2024-09-08,2024_01_JAX_MIA,NFL,MIA,JAX,home,-3.5,3.5,2.5,49.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,3,20,17,WIN,1.0,5.5,out-of-range,<70%,archived_reference_line
2024_01_LA_DET-LA,2024,1,REG,2024-09-08,2024_01_LA_DET,NFL,LA,DET,away,5.0,5.0,11.0,54.0,SECONDARY,PAPER,5.0,whole_number_line,1,0.6444467262025981,0.04,0.6844467262025982,False,-6,26,20,WIN,1.0,5.0,out-of-range,<70%,archived_reference_line
2024_01_LA_DET-DET,2024,1,REG,2024-09-08,2024_01_LA_DET,NFL,DET,LA,home,-5.0,5.0,1.0,54.0,SECONDARY,PAPER,-5.0,whole_number_line,1,0.6444467262025981,0.04,0.6844467262025982,False,6,26,20,WIN,1.0,7.0,out-of-range,<70%,archived_reference_line
2024_01_LV_LAC-LV,2024,1,REG,2024-09-08,2024_01_LV_LAC,NFL,LV,LAC,away,3.0,3.0,9.0,41.0,SECONDARY,PAPER,3.0,whole_number_line,2,0.6871559720637167,0.07,0.7571559720637167,True,-12,22,10,LOSS,0.0,-3.0,40.5-43,>=74%,archived_reference_line
2024_01_LV_LAC-LAC,2024,1,REG,2024-09-08,2024_01_LV_LAC,NFL,LAC,LV,home,-3.0,3.0,3.0,41.0,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6871559720637167,0.04,0.7271559720637167,True,12,22,10,WIN,1.0,15.0,40.5-43,72-73.9%,archived_reference_line
2024_01_MIN_NYG-MIN,2024,1,REG,2024-09-08,2024_01_MIN_NYG,NFL,MIN,NYG,away,-1.0,-1.0,5.0,42.5,SECONDARY,PAPER,-1.0,whole_number_line,1,0.6810325947045215,0.04,0.7210325947045215,True,22,6,28,WIN,1.0,27.0,40.5-43,72-73.9%,archived_reference_line
2024_01_MIN_NYG-NYG,2024,1,REG,2024-09-08,2024_01_MIN_NYG,NFL,NYG,MIN,home,1.0,-1.0,7.0,42.5,SECONDARY,PAPER,1.0,whole_number_line,1,0.6810325947045215,0.04,0.7210325947045215,True,-22,6,28,LOSS,0.0,-15.0,40.5-43,72-73.9%,archived_reference_line
2024_01_NE_CIN-NE,2024,1,REG,2024-09-08,2024_01_NE_CIN,NFL,NE,CIN,away,8.0,8.0,14.0,40.5,SECONDARY,PAPER,8.0,whole_number_line,0,0.6892858751269062,0.0,0.6892858751269062,True,6,10,16,WIN,1.0,20.0,40.5-43,<70%,archived_reference_line
2024_01_NE_CIN-CIN,2024,1,REG,2024-09-08,2024_01_NE_CIN,NFL,CIN,NE,home,-8.0,8.0,-2.0,40.5,SECONDARY,PAPER,-8.0,whole_number_line,2,0.6892858751269062,0.07,0.7592858751269063,True,-6,10,16,LOSS,0.0,-8.0,40.5-43,>=74%,archived_reference_line
2024_01_NYJ_SF-NYJ,2024,1,REG,2024-09-09,2024_01_NYJ_SF,NFL,NYJ,SF,away,3.5,3.5,9.5,43.0,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6790759056139628,0.04,0.7190759056139628,True,-13,32,19,LOSS,0.0,-3.5,40.5-43,70-71.9%,archived_reference_line
2024_01_NYJ_SF-SF,2024,1,REG,2024-09-09,2024_01_NYJ_SF,NFL,SF,NYJ,home,-3.5,3.5,2.5,43.0,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6790759056139628,0.04,0.7190759056139628,True,13,32,19,WIN,1.0,15.5,40.5-43,70-71.9%,archived_reference_line
2024_01_PIT_ATL-PIT,2024,1,REG,2024-09-08,2024_01_PIT_ATL,NFL,PIT,ATL,away,4.0,4.0,10.0,43.0,SECONDARY,PAPER,4.0,whole_number_line,1,0.6790759056139628,0.04,0.7190759056139628,True,8,10,18,WIN,1.0,18.0,40.5-43,70-71.9%,archived_reference_line
2024_01_PIT_ATL-ATL,2024,1,REG,2024-09-08,2024_01_PIT_ATL,NFL,ATL,PIT,home,-4.0,4.0,2.0,43.0,SECONDARY,PAPER,-4.0,whole_number_line,1,0.6790759056139628,0.04,0.7190759056139628,True,-8,10,18,LOSS,0.0,-6.0,40.5-43,70-71.9%,archived_reference_line
2024_01_TEN_CHI-TEN,2024,1,REG,2024-09-08,2024_01_TEN_CHI,NFL,TEN,CHI,away,4.0,4.0,10.0,43.0,SECONDARY,PAPER,4.0,whole_number_line,1,0.6790759056139628,0.04,0.7190759056139628,True,-7,24,17,WIN,1.0,3.0,40.5-43,70-71.9%,archived_reference_line
2024_01_TEN_CHI-CHI,2024,1,REG,2024-09-08,2024_01_TEN_CHI,NFL,CHI,TEN,home,-4.0,4.0,2.0,43.0,SECONDARY,PAPER,-4.0,whole_number_line,1,0.6790759056139628,0.04,0.7190759056139628,True,7,24,17,WIN,1.0,9.0,40.5-43,70-71.9%,archived_reference_line
2024_01_WAS_TB-WAS,2024,1,REG,2024-09-08,2024_01_WAS_TB,NFL,WAS,TB,away,4.0,4.0,10.0,42.0,SECONDARY,PAPER,4.0,whole_number_line,1,0.6830306580593271,0.04,0.7230306580593271,True,-17,37,20,LOSS,0.0,-7.0,40.5-43,72-73.9%,archived_reference_line
2024_01_WAS_TB-TB,2024,1,REG,2024-09-08,2024_01_WAS_TB,NFL,TB,WAS,home,-4.0,4.0,2.0,42.0,SECONDARY,PAPER,-4.0,whole_number_line,1,0.6830306580593271,0.04,0.7230306580593271,True,17,37,20,WIN,1.0,19.0,40.5-43,72-73.9%,archived_reference_line
2024_02_ATL_PHI-ATL,2024,2,REG,2024-09-16,2024_02_ATL_PHI,NFL,ATL,PHI,away,5.5,5.5,11.5,46.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,1,21,22,WIN,1.0,12.5,45.5-47,70-71.9%,archived_reference_line
2024_02_ATL_PHI-PHI,2024,2,REG,2024-09-16,2024_02_ATL_PHI,NFL,PHI,ATL,home,-5.5,5.5,0.5,46.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,-1,21,22,LOSS,0.0,-0.5,45.5-47,70-71.9%,archived_reference_line
2024_02_BUF_MIA-BUF,2024,2,REG,2024-09-12,2024_02_BUF_MIA,NFL,BUF,MIA,away,2.5,2.5,8.5,48.5,PRIMARY,LIVE,+2.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,21,10,31,WIN,1.0,29.5,out-of-range,72-73.9%,archived_reference_line
2024_02_BUF_MIA-MIA,2024,2,REG,2024-09-12,2024_02_BUF_MIA,NFL,MIA,BUF,home,-2.5,2.5,3.5,48.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6599662912879087,0.04,0.6999662912879088,False,-21,10,31,LOSS,0.0,-17.5,out-of-range,<70%,archived_reference_line
2024_02_CHI_HOU-CHI,2024,2,REG,2024-09-15,2024_02_CHI_HOU,NFL,CHI,HOU,away,6.0,6.0,12.0,45.5,SECONDARY,PAPER,6.0,whole_number_line,1,0.6698722507821999,0.04,0.7098722507822,True,-6,19,13,WIN,1.0,6.0,45.5-47,70-71.9%,archived_reference_line
2024_02_CHI_HOU-HOU,2024,2,REG,2024-09-15,2024_02_CHI_HOU,NFL,HOU,CHI,home,-6.0,6.0,0.0,45.5,SECONDARY,PAPER,-6.0,whole_number_line,1,0.6698722507821999,0.04,0.7098722507822,True,6,19,13,WIN,1.0,6.0,45.5-47,70-71.9%,archived_reference_line
2024_02_CIN_KC-CIN,2024,2,REG,2024-09-15,2024_02_CIN_KC,NFL,CIN,KC,away,6.5,6.5,12.5,47.5,SECONDARY,PAPER,6.5,other_half_point_shape,1,0.6631416751252381,0.04,0.7031416751252382,False,-1,26,25,WIN,1.0,11.5,out-of-range,70-71.9%,archived_reference_line
2024_02_CIN_KC-KC,2024,2,REG,2024-09-15,2024_02_CIN_KC,NFL,KC,CIN,home,-6.5,6.5,-0.5,47.5,SECONDARY,PAPER,-6.5,other_half_point_shape,1,0.6631416751252381,0.04,0.7031416751252382,False,1,26,25,WIN,1.0,0.5,out-of-range,70-71.9%,archived_reference_line
2024_02_CLE_JAX-CLE,2024,2,REG,2024-09-15,2024_02_CLE_JAX,NFL,CLE,JAX,away,3.0,3.0,9.0,41.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6850713499837193,0.07,0.7550713499837194,True,5,13,18,WIN,1.0,14.0,40.5-43,>=74%,archived_reference_line
2024_02_CLE_JAX-JAX,2024,2,REG,2024-09-15,2024_02_CLE_JAX,NFL,JAX,CLE,home,-3.0,3.0,3.0,41.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6850713499837193,0.04,0.7250713499837194,True,-5,13,18,LOSS,0.0,-2.0,40.5-43,72-73.9%,archived_reference_line
2024_02_IND_GB-IND,2024,2,REG,2024-09-15,2024_02_IND_GB,NFL,IND,GB,away,-3.0,-3.0,3.0,41.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6850713499837193,0.04,0.7250713499837194,True,-6,16,10,LOSS,0.0,-3.0,40.5-43,72-73.9%,archived_reference_line
2024_02_IND_GB-GB,2024,2,REG,2024-09-15,2024_02_IND_GB,NFL,GB,IND,home,3.0,-3.0,9.0,41.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6850713499837193,0.07,0.7550713499837194,True,6,16,10,WIN,1.0,15.0,40.5-43,>=74%,archived_reference_line
2024_02_LAC_CAR-LAC,2024,2,REG,2024-09-15,2024_02_LAC_CAR,NFL,LAC,CAR,away,-5.0,-5.0,1.0,39.0,SECONDARY,PAPER,-5.0,whole_number_line,1,0.6959615602670386,0.04,0.7359615602670386,True,23,3,26,WIN,1.0,24.0,<=40,72-73.9%,archived_reference_line
2024_02_LAC_CAR-CAR,2024,2,REG,2024-09-15,2024_02_LAC_CAR,NFL,CAR,LAC,home,5.0,-5.0,11.0,39.0,SECONDARY,PAPER,5.0,whole_number_line,1,0.6959615602670386,0.04,0.7359615602670386,True,-23,3,26,LOSS,0.0,-12.0,<=40,72-73.9%,archived_reference_line
2024_02_LA_ARI-LA,2024,2,REG,2024-09-15,2024_02_LA_ARI,NFL,LA,ARI,away,-1.0,-1.0,5.0,47.5,SECONDARY,PAPER,-1.0,whole_number_line,1,0.6631416751252381,0.04,0.7031416751252382,False,-31,41,10,LOSS,0.0,-26.0,out-of-range,70-71.9%,archived_reference_line
2024_02_LA_ARI-ARI,2024,2,REG,2024-09-15,2024_02_LA_ARI,NFL,ARI,LA,home,1.0,-1.0,7.0,47.5,SECONDARY,PAPER,1.0,whole_number_line,1,0.6631416751252381,0.04,0.7031416751252382,False,31,41,10,WIN,1.0,38.0,out-of-range,70-71.9%,archived_reference_line
2024_02_LV_BAL-LV,2024,2,REG,2024-09-15,2024_02_LV_BAL,NFL,LV,BAL,away,9.0,9.0,15.0,41.0,SECONDARY,PAPER,9.0,whole_number_line,0,0.6871559720637167,0.0,0.6871559720637167,True,3,23,26,WIN,1.0,18.0,40.5-43,<70%,archived_reference_line
2024_02_LV_BAL-BAL,2024,2,REG,2024-09-15,2024_02_LV_BAL,NFL,BAL,LV,home,-9.0,9.0,-3.0,41.0,SECONDARY,PAPER,-9.0,whole_number_line,1,0.6871559720637167,0.04,0.7271559720637167,True,-3,23,26,LOSS,0.0,-6.0,40.5-43,72-73.9%,archived_reference_line
2024_02_NO_DAL-NO,2024,2,REG,2024-09-15,2024_02_NO_DAL,NFL,NO,DAL,away,6.5,6.5,12.5,47.0,SECONDARY,PAPER,6.5,other_half_point_shape,1,0.664775519361947,0.04,0.704775519361947,True,25,19,44,WIN,1.0,37.5,45.5-47,70-71.9%,archived_reference_line
2024_02_NO_DAL-DAL,2024,2,REG,2024-09-15,2024_02_NO_DAL,NFL,DAL,NO,home,-6.5,6.5,-0.5,47.0,SECONDARY,PAPER,-6.5,other_half_point_shape,1,0.664775519361947,0.04,0.704775519361947,True,-25,19,44,LOSS,0.0,-25.5,45.5-47,70-71.9%,archived_reference_line
2024_02_NYG_WAS-NYG,2024,2,REG,2024-09-15,2024_02_NYG_WAS,NFL,NYG,WAS,away,1.5,1.5,7.5,42.5,PRIMARY,LIVE,+1.5,,2,0.6810325947045215,0.07,0.7510325947045215,True,-3,21,18,WIN,1.0,4.5,40.5-43,>=74%,archived_reference_line
2024_02_NYG_WAS-WAS,2024,2,REG,2024-09-15,2024_02_NYG_WAS,NFL,WAS,NYG,home,-1.5,1.5,4.5,42.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6810325947045215,0.04,0.7210325947045215,True,3,21,18,WIN,1.0,7.5,40.5-43,72-73.9%,archived_reference_line
2024_02_NYJ_TEN-NYJ,2024,2,REG,2024-09-15,2024_02_NYJ_TEN,NFL,NYJ,TEN,away,-3.5,-3.5,2.5,41.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,7,17,24,WIN,1.0,9.5,40.5-43,72-73.9%,archived_reference_line
2024_02_NYJ_TEN-TEN,2024,2,REG,2024-09-15,2024_02_NYJ_TEN,NFL,TEN,NYJ,home,3.5,-3.5,9.5,41.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,-7,17,24,WIN,1.0,2.5,40.5-43,72-73.9%,archived_reference_line
2024_02_PIT_DEN-PIT,2024,2,REG,2024-09-15,2024_02_PIT_DEN,NFL,PIT,DEN,away,-3.0,-3.0,3.0,36.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.7081352362117709,0.04,0.7481352362117709,True,7,6,13,WIN,1.0,10.0,<=40,>=74%,archived_reference_line
2024_02_PIT_DEN-DEN,2024,2,REG,2024-09-15,2024_02_PIT_DEN,NFL,DEN,PIT,home,3.0,-3.0,9.0,36.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.7081352362117709,0.07,0.7781352362117708,True,-7,6,13,WIN,1.0,2.0,<=40,>=74%,archived_reference_line
2024_02_SEA_NE-SEA,2024,2,REG,2024-09-15,2024_02_SEA_NE,NFL,SEA,NE,away,-3.5,-3.5,2.5,39.0,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6959615602670386,0.04,0.7359615602670386,True,3,20,23,WIN,1.0,5.5,<=40,72-73.9%,archived_reference_line
2024_02_SEA_NE-NE,2024,2,REG,2024-09-15,2024_02_SEA_NE,NFL,NE,SEA,home,3.5,-3.5,9.5,39.0,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6959615602670386,0.04,0.7359615602670386,True,-3,20,23,WIN,1.0,6.5,<=40,72-73.9%,archived_reference_line
2024_02_SF_MIN-SF,2024,2,REG,2024-09-15,2024_02_SF_MIN,NFL,SF,MIN,away,-4.5,-4.5,1.5,46.5,SECONDARY,PAPER,-4.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,-6,23,17,LOSS,0.0,-4.5,45.5-47,70-71.9%,archived_reference_line
2024_02_SF_MIN-MIN,2024,2,REG,2024-09-15,2024_02_SF_MIN,NFL,MIN,SF,home,4.5,-4.5,10.5,46.5,SECONDARY,PAPER,4.5,other_half_point_shape,1,0.6664412874896358,0.04,0.7064412874896359,True,6,23,17,WIN,1.0,16.5,45.5-47,70-71.9%,archived_reference_line
2024_02_TB_DET-TB,2024,2,REG,2024-09-15,2024_02_TB_DET,NFL,TB,DET,away,7.5,7.5,13.5,51.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.651121300213464,0.0,0.651121300213464,False,4,16,20,WIN,1.0,17.5,out-of-range,<70%,archived_reference_line
2024_02_TB_DET-DET,2024,2,REG,2024-09-15,2024_02_TB_DET,NFL,DET,TB,home,-7.5,7.5,-1.5,51.5,PRIMARY,LIVE,-7.5,,2,0.651121300213464,0.07,0.721121300213464,False,-4,16,20,LOSS,0.0,-5.5,out-of-range,72-73.9%,archived_reference_line
2024_03_BAL_DAL-BAL,2024,3,REG,2024-09-22,2024_03_BAL_DAL,NFL,BAL,DAL,away,-1.5,-1.5,4.5,47.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6631416751252381,0.04,0.7031416751252382,False,3,25,28,WIN,1.0,7.5,out-of-range,70-71.9%,archived_reference_line
2024_03_BAL_DAL-DAL,2024,3,REG,2024-09-22,2024_03_BAL_DAL,NFL,DAL,BAL,home,1.5,-1.5,7.5,47.5,PRIMARY,LIVE,+1.5,,2,0.6631416751252381,0.07,0.7331416751252382,False,-3,25,28,WIN,1.0,4.5,out-of-range,72-73.9%,archived_reference_line
2024_03_CAR_LV-CAR,2024,3,REG,2024-09-22,2024_03_CAR_LV,NFL,CAR,LV,away,5.5,5.5,11.5,40.0,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6914624612740131,0.04,0.7314624612740132,True,14,22,36,WIN,1.0,25.5,<=40,72-73.9%,archived_reference_line
2024_03_CAR_LV-LV,2024,3,REG,2024-09-22,2024_03_CAR_LV,NFL,LV,CAR,home,-5.5,5.5,0.5,40.0,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6914624612740131,0.04,0.7314624612740132,True,-14,22,36,LOSS,0.0,-13.5,<=40,72-73.9%,archived_reference_line
2024_03_CHI_IND-CHI,2024,3,REG,2024-09-22,2024_03_CHI_IND,NFL,CHI,IND,away,1.5,1.5,7.5,43.0,PRIMARY,LIVE,+1.5,,2,0.6790759056139628,0.07,0.7490759056139629,True,-5,21,16,WIN,1.0,2.5,40.5-43,>=74%,archived_reference_line
2024_03_CHI_IND-IND,2024,3,REG,2024-09-22,2024_03_CHI_IND,NFL,IND,CHI,home,-1.5,1.5,4.5,43.0,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6790759056139628,0.04,0.7190759056139628,True,5,21,16,WIN,1.0,9.5,40.5-43,70-71.9%,archived_reference_line
2024_03_DEN_TB-DEN,2024,3,REG,2024-09-22,2024_03_DEN_TB,NFL,DEN,TB,away,6.0,6.0,12.0,40.5,SECONDARY,PAPER,6.0,whole_number_line,1,0.6892858751269062,0.04,0.7292858751269062,True,19,7,26,WIN,1.0,31.0,40.5-43,72-73.9%,archived_reference_line
2024_03_DEN_TB-TB,2024,3,REG,2024-09-22,2024_03_DEN_TB,NFL,TB,DEN,home,-6.0,6.0,0.0,40.5,SECONDARY,PAPER,-6.0,whole_number_line,1,0.6892858751269062,0.04,0.7292858751269062,True,-19,7,26,LOSS,0.0,-19.0,40.5-43,72-73.9%,archived_reference_line
2024_03_DET_ARI-DET,2024,3,REG,2024-09-22,2024_03_DET_ARI,NFL,DET,ARI,away,-3.0,-3.0,3.0,51.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.651121300213464,0.04,0.6911213002134641,False,7,13,20,WIN,1.0,10.0,out-of-range,<70%,archived_reference_line
2024_03_DET_ARI-ARI,2024,3,REG,2024-09-22,2024_03_DET_ARI,NFL,ARI,DET,home,3.0,-3.0,9.0,51.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.651121300213464,0.07,0.721121300213464,False,-7,13,20,WIN,1.0,2.0,out-of-range,72-73.9%,archived_reference_line
2024_03_GB_TEN-GB,2024,3,REG,2024-09-22,2024_03_GB_TEN,NFL,GB,TEN,away,3.0,3.0,9.0,37.0,SECONDARY,PAPER,3.0,whole_number_line,2,0.7055878446841711,0.07,0.7755878446841711,True,16,14,30,WIN,1.0,25.0,<=40,>=74%,archived_reference_line
2024_03_GB_TEN-TEN,2024,3,REG,2024-09-22,2024_03_GB_TEN,NFL,TEN,GB,home,-3.0,3.0,3.0,37.0,SECONDARY,PAPER,-3.0,whole_number_line,1,0.7055878446841711,0.04,0.7455878446841712,True,-16,14,30,LOSS,0.0,-13.0,<=40,>=74%,archived_reference_line
2024_03_HOU_MIN-HOU,2024,3,REG,2024-09-22,2024_03_HOU_MIN,NFL,HOU,MIN,away,-2.0,-2.0,4.0,46.0,SECONDARY,PAPER,-2.0,whole_number_line,1,0.6681398851771989,0.04,0.708139885177199,True,-27,34,7,LOSS,0.0,-23.0,45.5-47,70-71.9%,archived_reference_line
2024_03_HOU_MIN-MIN,2024,3,REG,2024-09-22,2024_03_HOU_MIN,NFL,MIN,HOU,home,2.0,-2.0,8.0,46.0,SECONDARY,PAPER,2.0,whole_number_line,2,0.6681398851771989,0.07,0.738139885177199,True,27,34,7,WIN,1.0,35.0,45.5-47,72-73.9%,archived_reference_line
2024_03_JAX_BUF-JAX,2024,3,REG,2024-09-23,2024_03_JAX_BUF,NFL,JAX,BUF,away,4.0,4.0,10.0,46.5,SECONDARY,PAPER,4.0,whole_number_line,1,0.6664412874896358,0.04,0.7064412874896359,True,-37,47,10,LOSS,0.0,-27.0,45.5-47,70-71.9%,archived_reference_line
2024_03_JAX_BUF-BUF,2024,3,REG,2024-09-23,2024_03_JAX_BUF,NFL,BUF,JAX,home,-4.0,4.0,2.0,46.5,SECONDARY,PAPER,-4.0,whole_number_line,1,0.6664412874896358,0.04,0.7064412874896359,True,37,47,10,WIN,1.0,39.0,45.5-47,70-71.9%,archived_reference_line
2024_03_KC_ATL-KC,2024,3,REG,2024-09-22,2024_03_KC_ATL,NFL,KC,ATL,away,-3.0,-3.0,3.0,46.0,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6681398851771989,0.04,0.708139885177199,True,5,17,22,WIN,1.0,8.0,45.5-47,70-71.9%,archived_reference_line
2024_03_KC_ATL-ATL,2024,3,REG,2024-09-22,2024_03_KC_ATL,NFL,ATL,KC,home,3.0,-3.0,9.0,46.0,SECONDARY,PAPER,3.0,whole_number_line,2,0.6681398851771989,0.07,0.738139885177199,True,-5,17,22,WIN,1.0,4.0,45.5-47,72-73.9%,archived_reference_line
2024_03_LAC_PIT-LAC,2024,3,REG,2024-09-22,2024_03_LAC_PIT,NFL,LAC,PIT,away,3.0,3.0,9.0,36.0,SECONDARY,PAPER,3.0,whole_number_line,2,0.710742639246028,0.07,0.7807426392460279,True,-10,20,10,LOSS,0.0,-1.0,<=40,>=74%,archived_reference_line
2024_03_LAC_PIT-PIT,2024,3,REG,2024-09-22,2024_03_LAC_PIT,NFL,PIT,LAC,home,-3.0,3.0,3.0,36.0,SECONDARY,PAPER,-3.0,whole_number_line,1,0.710742639246028,0.04,0.750742639246028,True,10,20,10,WIN,1.0,13.0,<=40,>=74%,archived_reference_line
2024_03_MIA_SEA-MIA,2024,3,REG,2024-09-22,2024_03_MIA_SEA,NFL,MIA,SEA,away,4.0,4.0,10.0,41.5,SECONDARY,PAPER,4.0,whole_number_line,1,0.6850713499837193,0.04,0.7250713499837194,True,-21,24,3,LOSS,0.0,-11.0,40.5-43,72-73.9%,archived_reference_line
