# NFL 2026 Week 2 — REAL SPORTSBOOK BOARD as of 2026-09-20 09:44 ET.
# Transcribed from two operator screenshots. Authoritative for today's run.
# No consensus / nflverse / search / prior-snapshot value substituted anywhere.
# Board labels kickoffs 'EST'; on 2026-09-20 US Eastern is EDT, so -04:00 is used.
# NO teaser payout menu appears in these screenshots -> EV cannot be finalised.
game_id,season,week,kickoff,away_team,home_team,team,spread,total,sportsbook,captured_at,source_reference,raw_source_value,notes
2026_02_CIN_HOU,2026,2,2026-09-20T13:00:00-04:00,CIN,HOU,CIN,3,45.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),CIN +3 -120 (o/u 45.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_CIN_HOU,2026,2,2026-09-20T13:00:00-04:00,CIN,HOU,HOU,-3,45.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),HOU -3 +100 (o/u 45.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_NO_BAL,2026,2,2026-09-20T13:00:00-04:00,NO,BAL,NO,8.5,45.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),NO +8.5 -110 (o/u 45.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_NO_BAL,2026,2,2026-09-20T13:00:00-04:00,NO,BAL,BAL,-8.5,45.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),BAL -8.5 -110 (o/u 45.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_PHI_TEN,2026,2,2026-09-20T13:00:00-04:00,PHI,TEN,PHI,-7,39.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),PHI -7 -110 (o/u 39.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_PHI_TEN,2026,2,2026-09-20T13:00:00-04:00,PHI,TEN,TEN,7,39.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),TEN +7 -110 (o/u 39.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_LV_LAC,2026,2,2026-09-20T16:05:00-04:00,LV,LAC,LV,7,43.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),LV +7 -120 (o/u 43.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_LV_LAC,2026,2,2026-09-20T16:05:00-04:00,LV,LAC,LAC,-7,43.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),LAC -7 +100 (o/u 43.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_JAX_DEN,2026,2,2026-09-20T16:05:00-04:00,JAX,DEN,JAX,3,45.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),JAX +3 -120 (o/u 45.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_JAX_DEN,2026,2,2026-09-20T16:05:00-04:00,JAX,DEN,DEN,-3,45.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),DEN -3 +100 (o/u 45.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_WAS_DAL,2026,2,2026-09-20T16:25:00-04:00,WAS,DAL,WAS,4,51,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),WAS +4 -110 (o/u 51),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_WAS_DAL,2026,2,2026-09-20T16:25:00-04:00,WAS,DAL,DAL,-4,51,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),DAL -4 -110 (o/u 51),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_SEA_ARI,2026,2,2026-09-20T16:25:00-04:00,SEA,ARI,SEA,-4,41,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),SEA -4 -110 (o/u 41),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_SEA_ARI,2026,2,2026-09-20T16:25:00-04:00,SEA,ARI,ARI,4,41,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),ARI +4 -110 (o/u 41),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_MIA_SF,2026,2,2026-09-20T16:25:00-04:00,MIA,SF,MIA,13,45,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),MIA +13 -110 (o/u 45),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_MIA_SF,2026,2,2026-09-20T16:25:00-04:00,MIA,SF,SF,-13,45,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),SF -13 -110 (o/u 45),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_IND_KC,2026,2,2026-09-20T20:20:00-04:00,IND,KC,IND,6,46.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),IND +6 -110 (o/u 46.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_IND_KC,2026,2,2026-09-20T20:20:00-04:00,IND,KC,KC,-6,46.5,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),KC -6 -110 (o/u 46.5),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_NYG_LA,2026,2,2026-09-21T20:15:00-04:00,NYG,LA,NYG,7,48,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),NYG +7 -120 (o/u 48),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
2026_02_NYG_LA,2026,2,2026-09-21T20:15:00-04:00,NYG,LA,LA,-7,48,USER_SPORTSBOOK_SCREENSHOT,2026-09-20T09:44:02-04:00,user sportsbook screenshot (2026-09-20 morning board),LA -7 +100 (o/u 48),attached screenshots (2): Sunday 9/20 board + Monday 9/21 game. NO teaser payout menu visible.
